Horario;Horas;bets0;valor0;descValor0;bets1;valor1;descValor1;bets2;valor2;descValor2;fluxoApostas;LastSeq10;LastSeq9;LastSeq8;LastSeq7;LastSeq6;LastSeq5;LastSeq4;LastSeq3;LastSeq2;LastSeq1;Resultado
0;107;9;27144;2;27;5102;0;11;12624;1;1;0;1;1;2;1;0;1;1;0;0;0
0;108;10;25554;2;31;4181;0;8;8053;1;1;1;1;2;1;0;1;1;0;0;1;1
0;109;7;6117;1;29;4886;0;8;13190;2;1;2;1;0;1;1;0;0;1;1;1;1
0;109;9;30279;2;37;6558;1;10;3296;0;2;1;0;1;1;0;0;1;1;1;1;0
0;109;7;7306;0;31;9086;1;4;10475;2;1;0;1;1;0;0;1;1;1;1;0;0
0;110;11;4152;1;25;6108;2;5;924;0;0;1;1;0;0;1;1;1;1;0;0;0
0;110;10;8752;2;39;5078;1;3;520;0;1;1;0;0;1;1;1;1;0;0;0;1
0;111;6;3040;1;32;2815;0;8;9016;2;1;0;0;1;1;1;1;0;0;0;1;0
0;111;11;10710;2;37;5259;0;4;5796;1;1;0;1;1;1;1;0;0;0;1;0;1
0;111;7;9450;2;33;4037;1;4;1450;0;1;1;1;1;1;0;0;0;1;0;1;0
0;112;4;12503;2;16;4574;0;7;5852;1;2;1;1;1;0;0;0;1;0;1;0;0
0;112;8;5253;2;34;4344;1;2;251;0;0;1;1;0;0;0;1;0;1;0;0;0
0;113;9;3123;1;27;3058;0;8;7331;2;1;1;0;0;0;1;0;1;0;0;0;1
0;113;8;2030;1;38;3787;2;3;1348;0;0;0;0;0;1;0;1;0;0;0;1;0
0;113;11;9919;2;38;5586;1;6;1040;0;2;0;0;1;0;1;0;0;0;1;0;1
0;114;8;9098;1;31;10484;2;7;7863;0;2;0;1;0;1;0;0;0;1;0;2;0
0;118;8;3333;0;35;6196;1;11;18669;2;2;1;0;1;1;1;2;0;0;0;1;0
0;119;9;28657;2;40;7117;1;11;6317;0;1;0;1;1;1;2;0;0;0;1;0;0
0;119;13;21932;2;30;3452;1;6;620;0;0;1;1;1;2;0;0;0;1;0;0;0
0;120;5;3108;1;29;5338;2;4;1895;0;0;1;1;2;0;0;0;1;0;0;0;0
0;120;12;5778;2;32;4818;1;5;1117;0;1;1;2;0;0;0;1;0;0;0;0;0
0;120;12;10306;2;31;5691;1;4;470;0;1;2;0;0;0;1;0;0;0;0;0;0
0;121;11;12633;2;36;3534;1;8;3508;0;1;0;0;0;1;0;0;0;0;0;0;0
0;121;11;7526;2;34;4933;1;7;3134;0;1;0;0;1;0;0;0;0;0;0;0;1
0;122;9;7002;1;39;5456;0;12;13869;2;2;0;1;0;0;0;0;0;0;0;1;1
0;122;8;16925;2;36;6886;1;8;5947;0;1;1;0;0;0;0;0;0;0;1;0;0
0;122;11;13622;2;27;4897;0;8;6193;1;1;0;0;0;0;0;0;0;1;0;0;1
0;123;11;11342;2;28;3811;1;4;1426;0;1;0;0;0;0;0;0;1;0;0;0;1
0;123;12;17436;2;27;3673;1;10;3130;0;1;0;0;0;0;0;1;0;0;0;0;0
0;124;10;9975;1;21;5806;0;7;25098;2;2;0;0;0;0;1;0;0;0;0;1;1
0;124;6;1899;0;29;3898;1;9;7616;2;0;0;0;0;1;0;0;0;0;1;1;0
0;124;9;2575;0;37;7313;2;7;7145;1;1;0;0;1;0;0;0;0;1;1;2;1
0;125;14;8582;1;29;5582;0;6;21870;2;2;0;1;0;0;0;0;1;1;2;0;1
0;126;12;3586;1;21;5528;2;5;1228;0;0;0;0;0;0;1;1;2;0;0;0;1
0;126;4;865;0;28;4838;1;10;5083;2;1;0;0;0;1;1;2;0;0;0;1;0
0;126;6;2034;0;35;5986;2;9;4671;1;1;0;0;1;1;2;0;0;0;1;0;0
0;127;8;3578;0;32;5548;1;8;8468;2;1;0;1;1;2;0;0;0;1;0;0;0
0;127;7;1457;0;34;10990;1;9;46182;2;2;1;1;2;0;0;0;1;0;0;1;1
0;128;9;12867;2;32;7666;1;7;6528;0;0;1;2;0;0;0;1;0;0;1;1;0
0;128;9;6689;2;32;5211;1;3;1250;0;0;2;0;0;0;1;0;0;1;1;0;1
0;128;8;3757;0;37;7530;1;8;31161;2;2;0;0;0;1;0;0;1;1;0;1;0
0;129;13;7370;2;32;4442;0;6;7277;1;0;0;0;1;0;0;1;1;0;1;1;1
0;129;7;5989;0;32;8089;1;7;42315;2;2;0;1;0;0;1;1;0;1;1;0;0
0;130;8;14337;1;35;8008;0;8;14442;2;0;1;0;0;1;1;0;1;1;0;1;0
0;130;3;2792;0;37;7122;1;8;11206;2;0;0;0;1;1;0;1;1;0;1;0;0
0;130;7;1565;0;39;10537;1;9;24014;2;2;0;1;1;0;1;1;0;1;0;0;1
0;276;5;1047;0;21;22807;2;5;2624;1;1;0;0;1;2;0;0;1;1;1;1;0
0;276;5;63535;2;16;20228;1;9;15963;0;2;0;1;2;0;0;1;1;1;1;1;1
0;277;7;2757;1;20;15755;2;1;8;0;0;1;2;0;0;1;1;1;1;1;0;1
0;277;7;890;1;21;15715;2;3;413;0;1;2;0;0;1;1;1;1;1;0;1;1
0;278;4;544;0;25;22152;2;6;7199;1;2;0;0;1;1;1;1;1;0;1;1;1
0;278;6;13454;1;23;14826;2;6;6528;0;1;0;1;1;1;1;1;0;1;1;1;0
0;278;4;582;1;18;22753;2;2;208;0;1;1;1;1;1;1;0;1;1;1;0;0
0;279;6;7988;1;23;22528;2;0;0;0;1;1;1;1;1;0;1;1;1;0;0;0
0;279;7;12420;1;20;16992;2;3;2908;0;1;1;1;1;0;1;1;1;0;0;0;0
0;280;6;2314;1;31;27238;2;6;520;0;1;1;0;1;1;1;0;0;0;0;2;1
0;280;4;3117;1;23;22124;2;5;732;0;1;0;1;1;1;0;0;0;0;2;1;0
0;281;9;6125;1;36;12308;2;5;4434;0;1;1;1;1;0;0;0;0;2;1;0;1
0;281;12;16405;2;28;15207;1;9;7085;0;2;1;1;0;0;0;0;2;1;0;1;0
0;282;6;10100;1;21;13830;2;8;3634;0;1;1;0;0;0;0;2;1;0;1;0;1
0;282;9;4611;0;26;18588;1;5;30741;2;2;0;0;0;0;2;1;0;1;0;1;1
0;282;6;42567;2;26;30832;1;9;4811;0;1;0;0;0;2;1;0;1;0;1;0;0
0;283;10;42113;2;28;27230;1;3;237;0;1;0;0;2;1;0;1;0;1;0;1;1
0;283;4;4883;0;27;23069;1;8;41487;2;1;0;2;1;0;1;0;1;0;1;1;1
0;284;8;3580;0;22;12094;1;4;40958;2;1;2;1;0;1;0;1;0;1;1;0;1
0;284;6;2123;0;23;14831;2;7;4558;1;0;1;0;1;0;1;0;1;1;0;1;0
0;284;4;2504;0;25;5271;2;5;2524;1;0;0;1;0;1;0;1;1;0;1;0;0
0;285;6;4112;1;29;2678;0;6;7200;2;1;1;0;1;0;1;1;0;1;0;0;0
0;285;8;2795;0;20;5275;1;6;22668;2;2;0;1;0;1;1;0;1;0;0;0;0
0;286;6;5305;2;21;2783;1;4;239;0;0;1;0;1;1;0;1;0;0;0;1;1
0;286;6;7528;2;22;2518;0;4;6746;1;2;0;1;1;0;1;0;0;0;1;1;0
0;286;9;54704;2;22;10283;0;8;11124;1;2;1;1;0;1;0;0;0;1;1;0;1
0;287;11;27764;2;25;3359;1;3;678;0;1;0;1;0;0;0;1;1;0;1;2;1
0;288;7;1287;0;23;3518;2;5;2797;1;0;1;0;0;0;1;1;0;1;2;2;0
0;288;9;3534;1;22;1263;0;4;12150;2;2;0;0;0;1;1;0;1;2;2;0;0
0;288;8;818;0;24;6339;2;7;4178;1;1;0;0;1;1;0;1;2;2;0;0;0
0;291;6;2703;0;22;6336;1;8;43728;2;1;2;0;0;0;1;1;1;0;1;0;0
0;292;13;17454;1;18;464;0;3;21428;2;1;0;0;0;1;1;1;0;1;0;0;1
0;292;11;50818;2;18;2936;0;4;3958;1;1;0;0;1;1;1;0;1;0;0;0;0
0;292;8;13635;2;22;3693;0;5;11894;1;0;0;1;1;1;0;1;0;0;0;1;0
0;293;13;8887;1;14;5295;0;1;10000;2;1;1;1;1;0;1;0;0;0;1;0;0
0;293;8;13889;1;22;7148;0;7;40719;2;2;1;1;0;1;0;0;0;1;0;0;1
0;294;8;2956;1;28;11407;2;7;1914;0;0;1;0;1;0;0;0;1;0;0;1;1
0;294;6;22978;2;23;12063;0;10;19365;1;2;0;1;0;0;0;1;0;0;1;1;1
0;294;9;17688;2;26;10674;0;4;11658;1;1;1;0;0;0;1;0;0;1;1;0;1
0;295;5;17505;1;23;13692;0;12;21877;2;1;0;0;0;1;0;0;1;1;0;1;0
0;295;9;5328;1;21;3486;0;6;10176;2;0;0;0;1;0;0;1;1;0;1;1;1
0;296;13;13550;2;21;4354;0;4;6253;1;1;0;1;0;0;1;1;0;1;1;1;0
0;296;8;2354;0;19;7530;1;5;20438;2;1;1;0;0;1;1;0;1;1;1;1;1
0;296;8;9843;2;20;4489;0;5;4842;1;0;0;0;1;1;0;1;1;1;1;1;0
0;297;9;15729;2;22;11167;1;3;9456;0;2;0;1;1;0;1;1;1;1;1;0;0
0;298;1;20;0;20;5025;1;5;9951;2;0;1;0;1;1;1;1;1;0;1;0;1
0;298;5;2740;0;24;4394;1;2;4500;2;1;0;1;1;1;1;1;0;1;0;1;1
0;299;4;5100;0;27;5521;1;7;8904;2;2;1;1;1;1;1;0;1;0;1;1;1
0;299;6;7666;1;20;5195;0;6;8179;2;1;1;1;1;1;0;1;0;1;1;1;0
0;299;11;7782;1;19;4823;0;5;9900;2;1;1;1;1;0;1;0;1;1;1;0;0
0;300;7;3000;0;31;13935;2;5;9342;1;1;1;1;0;1;0;1;1;1;0;0;1
0;300;7;19688;1;26;13775;0;8;20584;2;2;1;0;1;0;1;1;1;0;0;1;1
0;301;8;20491;2;27;16038;1;6;14411;0;1;0;1;0;1;1;1;0;0;1;1;1
0;301;11;8743;0;30;14268;1;7;18960;2;1;1;0;1;1;1;0;0;1;1;1;1
0;301;6;943;0;29;12006;2;5;9854;1;0;0;1;1;1;0;0;1;1;1;1;1
0;302;8;12147;1;31;13468;2;7;11148;0;1;1;1;0;0;1;1;1;1;1;2;0
0;303;8;14664;1;19;9413;0;8;15700;2;1;1;0;0;1;1;1;1;1;2;0;1
0;303;8;3063;0;19;12011;2;7;10466;1;1;0;1;1;1;1;1;2;0;1;1;0
0;304;9;4462;0;18;7505;1;6;9644;2;1;1;1;1;1;1;2;0;1;1;0;0
0;304;8;3125;0;18;11055;1;4;19220;2;2;1;1;1;1;2;0;1;1;0;0;0
0;305;6;10070;0;26;12314;1;6;17012;2;1;1;1;1;2;0;1;1;0;0;0;0
0;305;10;16206;1;21;7021;0;7;18529;2;1;1;2;0;1;1;0;0;0;0;0;0
0;306;8;3450;0;27;4190;1;8;11429;2;0;2;0;1;1;0;0;0;0;0;0;0
0;306;8;19125;2;23;4803;0;7;6481;1;2;0;1;1;0;0;0;0;0;0;0;1
0;307;14;34595;2;23;4388;1;6;2554;0;1;1;1;0;0;0;0;0;0;0;0;0
0;307;14;50682;2;28;8412;1;12;5236;0;2;1;0;0;0;0;0;0;0;0;0;1
0;307;12;40295;2;24;3698;0;7;15963;1;1;0;0;0;0;0;0;0;0;0;1;0
0;308;14;26869;2;33;5157;0;7;5332;1;0;0;0;0;0;0;0;0;0;1;0;1
0;308;9;15635;2;23;5955;1;2;302;0;0;0;0;0;0;0;0;0;1;0;0;1
0;309;7;19576;2;29;6471;1;4;403;0;1;0;0;0;0;0;0;1;0;0;1;1
0;309;8;7005;2;25;4150;1;3;2202;0;0;0;0;0;0;0;1;0;0;1;0;1
0;309;10;15931;2;28;6222;1;5;5364;0;2;0;0;0;0;1;0;0;1;0;1;1
0;310;3;3310;1;24;5286;2;4;1114;0;0;0;0;0;1;0;0;1;0;1;2;0
0;310;5;10033;2;27;4975;1;2;301;0;2;0;0;1;0;0;1;0;1;2;1;1
0;311;7;28657;2;20;4936;1;6;3251;0;2;0;1;0;0;1;0;1;2;1;1;0
0;311;8;34556;2;20;4154;0;6;7826;1;1;1;0;0;1;0;1;2;1;1;1;0
0;311;5;3984;1;24;3788;0;7;9702;2;0;0;0;1;0;1;2;1;1;1;0;0
0;312;8;6042;2;17;1318;1;2;310;0;0;0;1;0;1;2;1;1;1;0;0;0
0;312;5;16126;2;19;1567;0;6;2997;1;2;1;0;1;2;1;1;1;0;0;1;1
0;313;10;5881;1;19;3849;0;5;19557;2;1;0;1;2;1;1;1;0;0;1;1;1
0;314;10;4139;0;28;4250;1;8;4932;2;0;1;1;1;0;0;1;1;2;0;0;1
0;314;9;2708;0;16;7467;1;11;8291;2;1;1;1;0;0;1;1;2;0;0;1;0
0;315;9;8991;2;18;6274;1;9;3415;0;1;1;0;0;1;1;2;0;0;1;0;1
0;315;10;8071;2;19;2994;0;3;3020;1;1;0;0;1;1;2;0;0;1;0;1;0
0;315;6;1646;0;13;2537;1;11;6614;2;1;0;1;1;2;0;0;1;0;1;0;0
0;317;9;14169;2;20;2945;0;11;9556;1;1;0;0;1;0;1;0;2;0;0;0;0
0;317;10;18466;2;19;1959;0;7;13208;1;1;0;1;0;1;0;2;0;0;0;0;0
0;318;13;84052;2;21;3609;0;8;15296;1;2;0;1;0;2;0;0;0;0;2;0;0
0;319;5;7375;2;15;5780;0;5;6626;1;1;2;0;0;0;0;2;0;1;0;0;1
0;320;5;4172;1;18;578;0;6;11323;2;1;0;0;0;0;2;0;1;0;0;1;1
0;320;7;3794;1;17;2459;0;9;11916;2;1;0;0;0;2;0;1;0;0;1;0;0
0;321;10;14027;2;17;11003;1;9;5442;0;2;0;0;2;0;1;0;0;1;0;1;1
0;322;9;60998;2;22;7867;0;7;21032;1;2;0;1;0;0;1;0;1;2;0;0;0
0;323;4;27031;1;21;7568;0;9;29265;2;2;0;0;1;0;1;2;0;0;1;0;0
0;323;4;2011;0;13;3772;1;12;18520;2;0;0;1;0;1;2;0;0;1;0;0;0
0;323;8;6735;1;17;1473;0;8;6860;2;0;1;0;1;2;0;0;1;0;0;0;0
0;324;7;20069;2;16;3888;1;3;896;0;2;0;1;2;0;0;1;0;0;0;0;1
0;324;6;7216;1;18;3825;0;12;14934;2;1;1;2;0;0;1;0;0;0;0;1;0
0;325;8;1510;0;17;5037;1;4;7950;2;0;2;0;0;1;0;0;0;0;1;0;0
0;325;6;5869;0;20;11110;1;5;23476;2;2;0;0;1;0;0;0;0;1;0;0;1
0;325;7;3104;2;16;1074;0;6;1926;1;0;0;1;0;0;0;0;1;0;0;0;1
0;326;10;4788;2;17;1372;0;6;3834;1;2;1;0;0;0;0;1;0;0;0;0;0
0;326;8;2903;1;19;2082;0;6;4931;2;1;0;0;0;0;1;0;0;0;0;0;1
0;327;9;4973;1;18;2419;0;7;7649;2;2;0;0;0;1;0;0;0;0;0;0;0
0;327;4;2086;0;23;3939;1;10;7430;2;1;0;0;1;0;0;0;0;0;0;1;1
0;327;6;2360;0;23;3446;1;8;4916;2;1;0;1;0;0;0;0;0;0;1;1;1
0;328;6;1945;1;22;5235;2;4;1619;0;1;1;0;0;0;0;0;0;1;1;0;0
0;328;10;8515;2;17;4434;0;8;5982;1;2;0;0;0;0;0;0;1;1;0;0;0
0;329;3;462;0;22;8453;1;13;11842;2;1;0;0;0;0;0;1;1;0;0;1;1
0;329;3;2730;0;22;8518;1;10;8576;2;1;0;0;0;0;1;1;0;0;1;0;1
0;329;9;11116;2;24;5817;1;8;3981;0;1;0;0;0;1;1;0;0;1;0;1;0
0;330;6;45050;2;23;19600;1;12;12721;0;2;0;0;1;1;0;0;1;0;1;0;0
0;330;9;6220;1;22;4353;0;8;6940;2;0;0;1;1;0;0;1;0;1;0;1;0
0;331;3;880;0;22;5101;1;13;12824;2;1;1;1;0;0;1;0;1;0;1;0;1
0;331;8;7929;0;29;13678;1;9;19457;2;1;0;0;1;0;1;0;1;0;1;2;0
0;332;5;4599;0;32;11904;1;14;28102;2;1;0;1;0;1;0;1;0;1;2;1;0
0;332;6;3474;1;19;2581;0;12;14807;2;0;1;0;1;0;1;0;1;2;1;1;1
0;333;10;5051;1;19;3907;0;9;11376;2;1;0;1;0;1;0;1;2;1;1;1;0
0;333;10;6936;1;19;3841;0;10;8047;2;1;1;0;1;0;1;2;1;1;1;0;0
0;333;15;19775;2;26;4311;0;7;6470;1;2;0;1;0;1;2;1;1;1;0;0;0
0;334;13;25905;2;25;15551;1;12;12955;0;2;1;0;1;2;1;1;1;0;0;0;1
0;334;5;4660;0;30;16035;1;15;25479;2;1;0;1;2;1;1;1;0;0;0;1;1
0;335;4;10549;0;26;16448;1;17;35571;2;1;1;2;1;1;1;0;0;0;1;1;0
0;335;12;18282;2;24;17878;1;7;13973;0;1;2;1;1;1;0;0;0;1;1;0;0
0;335;10;11407;1;26;5602;0;12;21594;2;1;1;1;1;0;0;0;1;1;0;0;1
0;336;9;6838;1;25;5859;0;13;14878;2;1;1;1;0;0;0;1;1;0;0;1;1
0;336;13;9519;2;29;6005;1;4;1470;0;0;1;0;0;0;1;1;0;0;1;1;0
0;337;16;14448;2;30;2441;0;5;5109;1;1;0;0;0;1;1;0;0;1;1;0;0
0;337;9;10109;1;22;1161;0;9;13844;2;2;0;1;1;0;0;1;1;0;0;0;0
0;338;7;3935;1;24;2051;0;14;10308;2;0;1;1;0;0;1;1;0;0;0;1;0
0;338;12;30449;2;27;2857;0;10;5736;1;2;1;0;0;1;1;0;0;0;1;0;1
0;339;4;6895;1;26;2837;0;11;9116;2;0;0;0;1;1;0;0;0;1;0;1;0
0;339;3;576;0;22;2535;1;14;16671;2;1;0;1;1;0;0;0;1;0;1;0;1
0;339;5;8097;1;17;2924;0;8;30602;2;2;1;1;0;0;0;1;0;1;0;0;1
0;340;5;4612;1;18;2688;0;10;5779;2;0;1;0;0;0;1;0;1;0;0;1;1
0;340;7;5525;1;23;4726;0;8;6645;2;1;0;0;0;1;0;1;0;0;1;1;0
0;341;5;1675;0;34;8193;1;12;63574;2;2;0;0;1;0;1;0;0;1;1;1;0
0;341;5;467;0;20;4297;1;9;14516;2;0;0;1;0;1;0;0;1;1;1;1;0
0;341;6;11631;1;23;5025;0;11;21787;2;2;1;0;1;0;0;1;1;1;1;1;1
0;342;9;20143;1;19;8646;0;11;30302;2;2;0;1;0;0;1;1;1;1;1;1;0
0;342;8;53645;2;17;9176;0;10;16381;1;1;1;0;0;1;1;1;1;1;1;1;0
0;343;8;29765;2;27;6353;0;8;9563;1;0;0;0;1;1;1;1;1;1;1;0;1
0;343;10;21607;2;24;8051;0;10;16278;1;1;0;1;1;1;1;1;1;1;0;0;1
0;343;6;627;0;27;8890;1;14;20220;2;0;1;1;1;1;1;1;1;0;0;1;0
0;344;8;1380;0;29;6876;1;14;24802;2;1;1;1;1;1;1;1;0;0;1;1;1
0;344;6;1644;0;28;6605;1;17;23173;2;1;1;1;1;1;1;0;0;1;1;1;0
0;345;14;9594;2;28;6273;1;5;1812;0;0;1;1;1;1;0;0;1;1;1;0;0
0;345;10;21246;2;24;8351;0;6;17226;1;2;1;1;1;0;0;1;1;1;0;0;0
0;345;9;8891;0;28;10408;1;8;32916;2;1;1;1;0;0;1;1;1;0;0;0;0
0;346;8;5979;1;27;5007;0;6;17743;2;0;1;0;0;1;1;1;0;0;0;0;0
0;346;12;21546;1;25;7262;0;10;47616;2;2;0;0;1;1;1;0;0;0;0;0;0
0;347;2;874;0;34;7369;1;17;26978;2;0;0;1;1;1;0;0;0;0;0;1;0
0;347;4;3760;0;23;10626;2;10;8980;1;2;1;1;0;0;0;0;0;1;1;2;0
0;348;7;21758;2;18;5929;1;7;1970;0;1;1;0;0;0;0;0;1;1;2;0;0
0;348;9;16760;2;20;6977;1;7;2474;0;1;0;0;0;0;0;1;1;2;0;0;0
0;349;13;14748;1;18;4391;0;8;18033;2;1;0;0;0;0;1;1;2;0;0;0;1
0;349;5;3815;0;26;5365;1;17;36262;2;1;0;0;0;1;1;2;0;0;0;1;0
0;349;10;7377;2;23;6756;1;5;4101;0;0;0;0;1;1;2;0;0;0;1;0;0
0;350;7;5426;0;23;7009;2;8;6901;1;1;0;1;1;2;0;0;0;1;0;1;0
0;350;5;3733;0;24;7330;1;11;15778;2;1;1;1;2;0;0;0;1;0;1;2;0
0;351;8;4467;1;24;1721;0;10;6886;2;0;1;2;0;0;0;1;0;1;2;0;1
0;354;8;18152;2;27;5651;1;8;2481;0;1;0;1;2;2;0;1;0;0;1;0;1
0;355;5;4555;1;25;3822;0;13;34196;2;2;1;2;2;0;1;0;0;1;0;0;0
0;355;10;43618;1;25;6484;0;8;45783;2;2;2;2;0;1;0;0;1;0;0;0;0
0;356;11;19136;1;22;4195;0;9;65110;2;1;2;0;1;0;0;1;0;0;0;0;1
0;356;6;26200;1;23;10493;0;17;68328;2;1;0;1;0;0;1;0;0;0;0;1;0
0;356;14;17196;2;24;2103;0;13;16197;1;0;1;0;0;1;0;0;0;0;1;0;0
0;357;12;19939;1;23;3971;0;12;35759;2;2;0;0;1;0;0;0;0;1;0;0;1
0;357;17;26087;2;25;5210;0;10;21013;1;1;0;1;0;0;0;0;1;0;0;0;1
0;358;8;11201;1;29;5595;0;16;27550;2;1;1;0;0;0;0;1;0;0;0;1;0
0;358;15;13949;1;26;6042;0;11;17931;2;1;0;0;0;0;1;0;0;0;1;0;1
0;358;10;39154;1;35;8442;0;17;77366;2;2;0;0;0;1;0;0;0;1;0;0;0
0;359;9;24724;1;39;11873;0;14;38314;2;0;0;0;1;0;0;0;1;0;0;0;1
0;359;8;5055;0;31;9206;1;15;61897;2;1;0;1;0;0;0;1;0;0;0;0;1
1;360;6;2957;1;30;2566;0;12;35952;2;0;1;0;0;0;1;0;0;0;0;1;1
1;360;7;1980;0;34;6452;1;14;16027;2;0;0;0;0;1;0;0;0;0;1;1;0
1;360;13;19976;2;27;4537;1;4;136;0;1;0;0;1;0;0;0;0;1;1;0;1
1;361;5;1940;0;33;8029;1;12;31699;2;2;0;1;0;0;0;0;1;1;0;1;1
1;361;8;1688;0;21;12648;1;9;34733;2;1;1;0;0;0;0;1;1;0;1;0;0
1;362;7;71194;2;34;15532;0;10;22039;1;2;0;0;0;0;1;1;0;1;0;0;1
1;362;6;27498;1;27;16233;0;12;126305;2;2;0;0;0;1;1;0;1;0;0;0;0
1;363;9;7790;1;22;5754;0;2;8784;2;0;0;1;1;0;1;0;0;0;0;1;0
1;363;8;22574;2;19;6626;1;2;110;0;1;1;1;0;1;0;0;0;0;1;0;1
1;364;10;25418;2;18;3505;1;5;169;0;1;1;0;1;0;0;0;0;1;0;1;0
1;364;5;4120;0;24;6481;1;15;24972;2;1;0;1;0;0;0;0;1;0;1;0;1
1;364;19;17666;2;32;9355;1;3;200;0;1;1;0;0;0;0;1;0;1;0;1;1
1;365;8;17677;1;30;6487;0;8;19286;2;2;0;0;0;0;1;0;1;0;1;1;1
1;365;11;3852;0;23;4622;1;2;11914;2;0;0;0;0;1;0;1;0;1;1;0;0
1;366;10;5845;1;28;4599;0;5;12454;2;1;0;0;1;0;1;0;1;1;0;1;0
1;366;4;1660;0;22;6370;1;11;32095;2;2;0;1;0;1;0;1;1;0;1;0;0
1;366;7;2008;0;26;9489;1;10;15227;2;0;1;0;1;0;1;1;0;1;0;2;1
1;367;10;3351;0;27;5186;1;9;9765;2;1;0;1;0;1;1;0;1;0;2;1;1
1;367;6;4564;0;24;5885;1;11;14708;2;1;1;0;1;1;0;1;0;2;1;1;0
1;368;12;7732;1;23;6439;0;7;21904;2;1;0;1;1;0;1;0;2;1;1;0;0
1;368;7;3226;0;27;6083;1;16;20804;2;1;1;1;0;1;0;2;1;1;0;1;0
1;368;8;22040;1;18;8365;0;13;29507;2;2;1;0;1;0;2;1;1;0;1;0;0
1;369;12;30406;1;25;7889;0;11;32790;2;1;0;1;0;2;1;1;0;1;0;0;0
1;369;13;20112;2;15;6607;0;5;8580;1;0;1;0;2;1;1;0;1;0;0;0;0
1;370;16;30807;2;24;6195;1;9;1643;0;1;0;2;1;1;0;1;0;0;0;0;1
1;370;5;16366;2;25;4341;0;13;14619;1;1;2;1;1;0;1;0;0;0;0;1;1
1;370;10;23360;1;32;7410;0;14;40958;2;2;1;1;0;1;0;0;0;0;1;1;1
1;371;12;3711;1;21;3416;0;15;31314;2;0;1;0;1;0;0;0;0;1;1;1;0
1;371;12;14747;2;28;3937;0;12;6255;1;0;0;1;0;0;0;0;1;1;1;0;1
1;372;6;2697;0;15;4806;1;18;28099;2;1;1;0;0;0;0;1;1;1;0;1;1
1;372;10;5726;0;24;32344;2;18;20436;1;2;0;0;0;0;1;1;1;0;1;1;1
1;372;11;24633;2;22;19914;1;15;18129;0;1;0;0;0;1;1;1;0;1;1;1;1
1;373;11;15073;2;22;3025;0;11;12015;1;0;0;0;1;1;1;0;1;1;1;0;0
1;373;16;12757;2;21;2568;0;8;3456;1;0;0;1;1;1;0;1;1;1;0;0;1
1;374;8;2880;0;21;5636;1;11;16629;2;1;1;1;1;0;1;1;1;0;0;1;1
1;374;12;30457;2;21;7121;0;13;14478;1;2;1;1;0;1;1;1;0;0;1;1;0
1;375;13;19062;2;22;14986;1;5;4789;0;1;0;1;1;1;0;0;1;1;0;2;1
1;375;10;15098;1;23;11477;0;11;29865;2;1;1;1;1;0;0;1;1;0;2;1;0
1;376;9;50598;2;32;9856;1;9;2694;0;1;1;1;0;0;1;1;0;2;1;0;0
1;376;7;10689;1;34;9397;0;14;15424;2;0;0;0;1;1;0;2;1;0;0;1;0
1;379;16;41653;2;22;5990;0;12;7000;1;2;1;0;0;1;2;0;0;0;0;0;1
1;379;6;1980;0;25;2889;1;14;4010;2;0;0;0;1;2;0;0;0;0;0;1;0
1;380;15;39343;2;26;8395;1;5;1223;0;2;1;2;0;0;0;0;0;1;1;0;1
1;380;8;2616;0;30;8871;1;12;24184;2;1;2;0;0;0;0;0;1;1;0;1;1
1;381;12;42716;2;20;5926;1;12;4290;0;1;0;0;0;0;0;1;1;0;1;1;1
1;381;9;5449;0;28;5999;1;16;34243;2;1;0;0;0;0;1;1;0;1;1;1;1
1;382;7;5545;0;29;18036;1;15;32691;2;1;0;0;0;1;1;0;1;1;1;2;0
1;382;10;21599;1;26;11087;0;8;52849;2;2;0;0;1;1;0;1;1;1;2;0;0
1;382;9;4535;0;22;8615;1;13;16606;2;0;0;1;1;0;1;1;1;2;0;1;0
1;383;9;7857;0;28;14745;2;10;10480;1;1;1;1;0;1;1;1;2;0;1;1;0
1;384;6;12409;1;25;8417;0;13;23298;2;1;0;1;1;1;2;0;1;1;0;1;0
1;384;4;4631;1;21;3157;0;17;28250;2;1;1;1;1;2;0;1;1;0;1;0;1
1;384;10;8313;1;28;5163;0;14;16579;2;1;1;1;2;0;1;1;0;1;0;1;0
1;385;12;47173;2;25;9797;0;14;37682;1;2;1;2;0;1;1;0;1;0;1;0;1
1;385;8;1845;0;24;7202;1;6;7856;2;0;2;0;1;1;0;1;0;1;0;1;0
1;386;5;870;0;19;5176;1;12;17259;2;1;0;1;1;0;1;0;1;0;1;0;1
1;386;12;4098;0;29;6311;1;11;9047;2;1;1;1;0;1;0;1;0;1;0;1;1
1;386;7;14760;2;23;7605;1;11;2370;0;1;1;0;1;0;1;0;1;0;1;1;1
1;387;9;6909;1;21;3891;0;12;7516;2;1;0;1;0;1;0;1;0;1;1;1;0
1;388;8;3826;0;22;13174;2;10;5130;1;1;0;1;0;1;0;1;1;1;1;2;0
1;388;10;12715;2;23;5632;0;12;12012;1;1;1;0;1;0;1;1;1;1;2;1;1
1;388;13;14967;1;25;10903;0;8;23384;2;2;0;1;0;1;1;1;1;2;1;1;1
1;389;8;5685;0;18;9420;1;11;22363;2;1;1;0;1;1;1;1;2;1;1;1;0
